Loc ID,Route,BMP,Start,EMP,End,K Factor %,D Factor %,T Factor %,AADT_1-AADT 2022,AADT_2-AADT 2042
100963,SR-87,136.6,Skousen Rd,139.1,Highway 87,8,54,6.0,11494,26614
100964,SR-87,139,Highway 87,141.6,SR-387,9,62,8.0,10511,24106
100965,SR-87,141.6,SR-387,145.7,Olberg Rd,8,56,7.000000000000001,8886,20379
100966,SR-87,146,Olberg Rd,151.2,Mountain Passage Rd,8,50,6.0,11471,26561
100967,SR-87,151.3,Mountain Passage Rd,159.7,SR-587 nonCard,15,61,8.0,5332,15196
100968,SR-87,159.6,SR-587 nonCard,160.6,Riggs Rd,8,57,12.0,14871,18877
100969,SR-87,160.6,Riggs Rd,161.6,Chandler Heights Rd,10,59,9.0,20710,32598
100970,SR-87,161.4,Chandler Heights Rd,162.4,Ocotillo Rd,10,59,12.0,25735,32668
100971,SR-87,169.9,Western Csr,171.4,Baseline Rd nonCard,9,52,3.0,30025,38114
100972,SR-87,171.4,Baseline Rd nonCard,171.9,US-60 Exit 179 G-Ramp,8,52,13.0,42566,67000
100973,SR-87,176.5,McKellips Rd,176.7,SR-202 Exit 13 A-Ramp,9,58,20.0,17367,27336
100974,SR-87,176.8,SR-202 Exit 13,177.6,McDowell Rd,9,59,20.0,17954,30297
100976,SR-87,177.9,McDowell Rd,179.1,Center St,9,59,22.0,15916,26858
100977,SR-87,179.1,Center St,179.7,Mesa Dr,8,55,11.0,15047,25392
100978,SR-87,179.8,Mesa Dr,182.1,Gilbert Road Loop,8,58,31.0,14940,18965
100979,SR-87,182.1,Gilbert Road Loop,188.9,State Route 87,10,51,19.0,24668,44109
100980,SR-87,188.8,State Route 87,190.8,Fort McDowell Rd,10,57,8.0,14382,18257
100981,SR-87,190.9,Fort McDowell Rd,199.1,Bush Hwy,11,55,14.000000000000002,16417,29356
100982,SR-87,199.1,Bush Hwy,218,Sunflower Rd,10,53,12.0,18991,33958
100983,SR-87,217.9,Sunflower Rd,235.7,SR-188,15,70,10.0,14473,21913
100984,SR-87,235.7,Az 87,239.5,N Gisela Rd,14,68,10.0,15223,19649
100985,SR-87,239.9,N Gisela Rd,250.8,E Ridge Ln,11,60,8.0,15549,19677
100986,SR-87,251.3,E Ridge Ln,251.9,E Main St,10,57,10.0,16596,37287
100988,SR-87,251.9,E Main St,252.6,SR-260,9,52,6.0,24608,31141
100990,SR-87,252.6,SR-260,254.5,W Houston Mesa Rd,9,57,5.0,20524,52016
100992,SR-87,254.7,W Houston Mesa Rd,267.5,W Hardscrabble Mesa Rd,10,51,10.0,5484,7270
100993,SR-87,267.6,W Hardscrabble Mesa Rd,268.1,N Pine Creek Canyon Rd,10,53,10.0,6408,9702
100994,SR-87,268.1,N Pine Creek Canyon Rd,270.7,W Fossil Creek Rd,10,51,9.0,4769,7220
100995,SR-87,270.8,W Fossil Creek Rd,278.5,Prescott 8853/Prescott 8854 DB,18,64,13.0,2484,3295
100996,SR-87,278.5,Prescott 8853/Prescott 8854 DB,290.4,Lake Mary Rd,11,63,17.0,1882,2876
100997,SR-87,290.5,Lake Mary Rd,304.5,Enchanted Ln,11,53,7.000000000000001,1138,1739
100998,SR-87,304.6,Enchanted Ln,340.9,SR-99,10,53,47.0,637,1360
100999,SR-87,340.9,SR-99,342.2,N Williamson Ave,10,57,12.0,2385,3747
101000,SR-87,343.4,Transcon Ln,345.5,I-40 Exit 257 G-Ramp,7,93,17.0,1217,2682
101001,SR-87,346,I-40 (Exit 257) - Polaca TI,347.2,Homolovi Ruins SP Rd,8,73,11.0,2496,3921
102300,SR-87,365.8,BIA 060,375.7,BIA 015,12,50,8.0,1432,2250
101002,SR-87,347.3,Homolovi Ruins SP Rd,365.7,BIA 060,11,64,5.0,2376,3733
101003,SR-87,375.8,BIA 015,406,SR-264,10,56,23.0,947,1610
101019,SR-88,193.7,US-60 Exit 196 J-Ramp,194.1,E Southern Ave,9,51,11.0,13944,35055
101021,SR-88,194.1,E Southern Ave,195.1,W Broadway Ave,8,53,10.0,12387,30539
101023,SR-88,195.4,W Broadway Ave,195.7,E Old West Hwy,8,52,9.0,11945,30029
101025,SR-88,195.7,E Old West Hwy,196.1,N Idaho Rd,8,54,9.0,10399,26143
101027,SR-88,196.1,N Idaho Rd,196.5,E Superstition Blvd,9,55,10.0,3540,8899
101029,SR-88,196.5,E Superstition Blvd,197.5,N Tomahawk Rd,10,50,10.0,3580,8826
101030,SR-88,197.5,N Tomahawk Rd,198.2,N Cortez Rd,10,51,4.0,3724,9362
101031,SR-88,198.2,N Cortez Rd,199.3,N Mountain View Rd,10,63,16.0,1540,4389
101032,SR-88,199.4,N Mountain View Rd,208.1,SR-88 Exit 208 R,12,67,8.0,1694,3094
101033,SR-88,208.5,SR-88 Exit 208 R,213.3,Tortilla Flat,8,53,19.0,1169,1973
101034,SR-88,213.4,Tortilla Flat,229.2,Apache Lake Access Rd,16,62,,241,440
101035,SR-88,229.4,Apache Lake Access Rd,241.9,SR-188,15,56,4.0,321,542
101036,SR-89,258.1,US-93,263.9,W Escapee Way,9,63,18.0,2608,4799
102301,SR-89,263.9,W Escapee Way,268,SR-71,10,57,17.0,2951,4762
101037,SR-89,268,SR-71,277.3,W Shrine Dr,10,53,23.0,2419,3061
101038,SR-89,277.3,W Shrine Dr,281,W Hays Ranch Rd,10,51,20.0,2371,3826
101039,SR-89,281,W Hays Ranch Rd,289.1,S Kirkland Valley Rd,11,59,17.0,1914,2422
101040,SR-89,289.1,S Kirkland Valley Rd,295,S Walden Blvd,17,77,9.0,1090,1759
101041,SR-89,295.1,S Walden Blvd,307.5,S Ponderosa Park Rd,9,61,22.0,1272,1610
101042,SR-89,307.6,S Ponderosa Park Rd,309,W Jack Pine Rd,7,58,8.0,2126,3431
101043,SR-89,308.9,W Jack Pine Rd,309.7,W Clubhouse Dr,10,52,4.0,4214,5849
101044,SR-89,309.7,W Clubhouse Dr,310.2,Copper Basin Rd,9,55,12.0,5728,7951
101045,SR-89,311.6,N Rush St,311.9,E Sheldon St,9,52,11.0,27383,38009
101047,SR-89,311.9,E Sheldon St,312.2,SR-69 nonCard,9,63,10.0,10103,14024
101048,SR-89,312.2,SR 69 - Prescott,312.7,Culture center Rd,9,67,7.000000000000001,14851,20614
101325,SR-89,312.7,Culture center Rd,313.5,Yavpe Connector,9,60,6.0,18025,25020
101326,SR-89,314,Yavpe Connector,315,Prescott Lakes Pkwy SB,8,56,5.0,18943,26294
102329,SR-89,315,Prescott Lakes Pkwy SB,316.2,Willow Lake Rd,8,58,9.0,20185,28018
101049,SR-89,316.2,Willow Lake Rd,317.5,Old Highway 89A,8,59,9.0,18794,26087
102330,SR-89,317.5,Old Highway 89A,319.2,SR-89A Front,8,62,8.0,19202,26654
101050,SR-89,319.2,SR-89A Front nonCard,319.7,Perkins Dr,8,68,14.000000000000002,22273,38259
101051,SR-89,319.7,Perkins Dr,320,MacCurdy Dr,9,75,14.000000000000002,22391,36965
101052,SR-89,320,MacCurdy Dr,325.2,W Outer Loop Rd,13,77,11.0,27414,41835
101053,SR-89,325.2,W Outer Loop Rd,326.2,E Road 2 South,10,65,11.0,24485,42058
101054,SR-89,326.2,E Road 2 South,327.2,E Center St,9,65,13.0,25978,44623
101055,SR-89,327.2,E Center St,327.7,E Road 1 North,8,58,8.0,25581,43941
101057,SR-89,327.7,E Road 1 North,328.2,E Road 2 North,8,58,6.0,24704,40784
101059,SR-89,328.2,E Road 2 North,329.2,W Road 3 North,9,60,11.0,20638,35450
101061,SR-89,329.2,W Road 3 North,330.2,W Road 4 North,7,59,17.0,11923,20480
101062,SR-89,330.2,W Road 4 North,336.7,W Sweet Valley Rd,13,61,20.0,11516,17574
